 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
226;1121300000;Taxa de Autorização de Funcionamento de Transporte;10/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
227;1919150000;Multas Previstas na Legislação de Trânsito;11/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;313.23
228;1121300000;Taxa de Autorização de Funcionamento de Transporte;11/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;31
229;1121300000;Taxa de Autorização de Funcionamento de Transporte;12/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
230;1919150000;Multas Previstas na Legislação de Trânsito;13/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;367.4
231;1121300000;Taxa de Autorização de Funcionamento de Transporte;13/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;120
232;1919150000;Multas Previstas na Legislação de Trânsito;16/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;99.52
233;1919150000;Multas Previstas na Legislação de Trânsito;16/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;455.73
234;1121300000;Taxa de Autorização de Funcionamento de Transporte;16/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;241
235;1121300000;Taxa de Autorização de Funcionamento de Transporte;17/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;291
236;1121300000;Taxa de Autorização de Funcionamento de Transporte;18/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;382
237;1919150000;Multas Previstas na Legislação de Trânsito;20/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;296.64
238;1919150000;Multas Previstas na Legislação de Trânsito;20/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;313.9
239;1121300000;Taxa de Autorização de Funcionamento de Transporte;20/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
240;1121300000;Taxa de Autorização de Funcionamento de Transporte;23/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;211
241;1919150000;Multas Previstas na Legislação de Trânsito;25/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;326.28
242;1919150000;Multas Previstas na Legislação de Trânsito;26/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;328.97
243;1919150000;Multas Previstas na Legislação de Trânsito;26/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;151
244;1121300000;Taxa de Autorização de Funcionamento de Transporte;26/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;82
245;1121300000;Taxa de Autorização de Funcionamento de Transporte;27/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;171
246;1919150000;Multas Previstas na Legislação de Trânsito;30/06/2014;SCTRANS;04.342.393/0001-72;120000.00;0;257.97
247;1121300000;Taxa de Autorização de Funcionamento de Transporte;30/06/2014;SCTRANS;04.342.393/0001-72;100000.00;0;411
248;1325020100;Receita de Remuneração de Depósitos de Poupança;30/06/2014;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;40.95
249;1919150000;Multas Previstas na Legislação de Trânsito;01/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;530.58
250;1121300000;Taxa de Autorização de Funcionamento de Transporte;01/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;171
251;1919150000;Multas Previstas na Legislação de Trânsito;02/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;603.38
252;1121300000;Taxa de Autorização de Funcionamento de Transporte;02/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;400
253;1919150000;Multas Previstas na Legislação de Trânsito;03/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;1315.21
254;1919150000;Multas Previstas na Legislação de Trânsito;03/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;1102.90
255;1121300000;Taxa de Autorização de Funcionamento de Transporte;03/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;313
256;1121300000;Taxa de Autorização de Funcionamento de Transporte;04/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;240
257;1919150000;Multas Previstas na Legislação de Trânsito;07/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;814.3
258;1121300000;Taxa de Autorização de Funcionamento de Transporte;07/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;222
259;1919150000;Multas Previstas na Legislação de Trânsito;08/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;601.98
260;1919150000;Multas Previstas na Legislação de Trânsito;08/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;479.31
261;1121300000;Taxa de Autorização de Funcionamento de Transporte;08/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
262;1919150000;Multas Previstas na Legislação de Trânsito;09/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;142.92
263;1121300000;Taxa de Autorização de Funcionamento de Transporte;09/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
264;1919150000;Multas Previstas na Legislação de Trânsito;10/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;713.9
265;1121300000;Taxa de Autorização de Funcionamento de Transporte;10/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;131
266;1919150000;Multas Previstas na Legislação de Trânsito;11/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;316.16
267;1121300000;Taxa de Autorização de Funcionamento de Transporte;11/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
268;1919150000;Multas Previstas na Legislação de Trânsito;14/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;592.58
269;1121300000;Taxa de Autorização de Funcionamento de Transporte;14/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
270;1919150000;Multas Previstas na Legislação de Trânsito;15/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;478.61
271;1121300000;Taxa de Autorização de Funcionamento de Transporte;15/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;120
272;1919150000;Multas Previstas na Legislação de Trânsito;16/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;352.61
273;1121300000;Taxa de Autorização de Funcionamento de Transporte;16/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;302
274;1919150000;Multas Previstas na Legislação de Trânsito;17/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;849.35
275;1121300000;Taxa de Autorização de Funcionamento de Transporte;17/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;291
276;1919150000;Multas Previstas na Legislação de Trânsito;18/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;163.83
277;1121300000;Taxa de Autorização de Funcionamento de Transporte;18/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;240
278;1919150000;Multas Previstas na Legislação de Trânsito;21/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;439.54
279;1121300000;Taxa de Autorização de Funcionamento de Transporte;21/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;400
280;1919150000;Multas Previstas na Legislação de Trânsito;22/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;163.83
281;1121300000;Taxa de Autorização de Funcionamento de Transporte;22/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
282;1919150000;Multas Previstas na Legislação de Trânsito;23/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;415.29
283;1121300000;Taxa de Autorização de Funcionamento de Transporte;23/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;411
284;1919150000;Multas Previstas na Legislação de Trânsito;24/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;407.84
285;1121300000;Taxa de Autorização de Funcionamento de Transporte;24/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;222
286;1919150000;Multas Previstas na Legislação de Trânsito;25/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;306.74
287;1121300000;Taxa de Autorização de Funcionamento de Transporte;25/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;684
288;1919150000;Multas Previstas na Legislação de Trânsito;28/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;225.18
289;1121300000;Taxa de Autorização de Funcionamento de Transporte;28/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;484
290;1919150000;Multas Previstas na Legislação de Trânsito;29/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;459.08
291;1121300000;Taxa de Autorização de Funcionamento de Transporte;29/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;594
292;1919150000;Multas Previstas na Legislação de Trânsito;30/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;224.48
293;1121300000;Taxa de Autorização de Funcionamento de Transporte;30/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;291
294;1919150000;Multas Previstas na Legislação de Trânsito;31/07/2014;SCTRANS;04.342.393/0001-72;120000.00;0;438.87
295;1121300000;Taxa de Autorização de Funcionamento de Transporte;31/07/2014;SCTRANS;04.342.393/0001-72;100000.00;0;491
296;1325020100;Receita de Remuneração de Depósitos de Poupança;31/07/2014;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;68.79
298;1919150000;Multas Previstas na Legislação de Trânsito;01/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;505.19
299;1121300000;Taxa de Autorização de Funcionamento de Transporte;01/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;433
300;1919150000;Multas Previstas na Legislação de Trânsito;04/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;335.69
301;1121300000;Taxa de Autorização de Funcionamento de Transporte;04/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;110
302;1919150000;Multas Previstas na Legislação de Trânsito;05/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;51.24
303;1919150000;Multas Previstas na Legislação de Trânsito;05/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;2107.17
304;1121300000;Taxa de Autorização de Funcionamento de Transporte;05/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;120
305;1919150000;Multas Previstas na Legislação de Trânsito;06/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;234.6
306;1121300000;Taxa de Autorização de Funcionamento de Transporte;06/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
307;1919150000;Multas Previstas na Legislação de Trânsito;07/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;474.88
308;1121300000;Taxa de Autorização de Funcionamento de Transporte;07/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;533
309;1919150000;Multas Previstas na Legislação de Trânsito;08/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;152.33
310;1121300000;Taxa de Autorização de Funcionamento de Transporte;08/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;364
311;1919150000;Multas Previstas na Legislação de Trânsito;11/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;1247.18
312;1121300000;Taxa de Autorização de Funcionamento de Transporte;11/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
313;1919150000;Multas Previstas na Legislação de Trânsito;12/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;411.87
314;1121300000;Taxa de Autorização de Funcionamento de Transporte;12/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;281
315;1919150000;Multas Previstas na Legislação de Trânsito;13/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;256.89
316;1121300000;Taxa de Autorização de Funcionamento de Transporte;13/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;150
317;1919150000;Multas Previstas na Legislação de Trânsito;14/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;211.02
318;1121300000;Taxa de Autorização de Funcionamento de Transporte;14/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;131
319;1919150000;Multas Previstas na Legislação de Trânsito;15/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;215.07
320;1121300000;Taxa de Autorização de Funcionamento de Transporte;15/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;331
321;1919150000;Multas Previstas na Legislação de Trânsito;18/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;275.75
322;1121300000;Taxa de Autorização de Funcionamento de Transporte;18/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;131
323;1919150000;Multas Previstas na Legislação de Trânsito;19/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;396.34
324;1121300000;Taxa de Autorização de Funcionamento de Transporte;19/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;182
325;1121300000;Taxa de Autorização de Funcionamento de Transporte;20/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
326;1919150000;Multas Previstas na Legislação de Trânsito;21/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;854.74
327;1121300000;Taxa de Autorização de Funcionamento de Transporte;21/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
328;1919150000;Multas Previstas na Legislação de Trânsito;22/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;414.6
329;1121300000;Taxa de Autorização de Funcionamento de Transporte;22/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
330;1919150000;Multas Previstas na Legislação de Trânsito;25/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;335.69
331;1919150000;Multas Previstas na Legislação de Trânsito;26/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;387.67
332;1121300000;Taxa de Autorização de Funcionamento de Transporte;26/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
333;1919150000;Multas Previstas na Legislação de Trânsito;27/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;51.24
334;1121300000;Taxa de Autorização de Funcionamento de Transporte;27/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;280
335;1919150000;Multas Previstas na Legislação de Trânsito;28/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;357.99
336;1121300000;Taxa de Autorização de Funcionamento de Transporte;28/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;291
337;1919150000;Multas Previstas na Legislação de Trânsito;29/08/2014;SCTRANS;04.342.393/0001-72;120000.00;0;484.02
338;1121300000;Taxa de Autorização de Funcionamento de Transporte;29/08/2014;SCTRANS;04.342.393/0001-72;100000.00;0;200
339;1325020100;Receita de Remuneração de Depósitos de Poupança;29/08/2014;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;50.39
341;1919150000;Multas Previstas na Legislação de Trânsito;01/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;285.84
342;1121300000;Taxa de Autorização de Funcionamento de Transporte;01/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;400
343;1121300000;Taxa de Autorização de Funcionamento de Transporte;02/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
344;1919150000;Multas Previstas na Legislação de Trânsito;03/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;1656.34
345;1121300000;Taxa de Autorização de Funcionamento de Transporte;03/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;300
346;1919150000;Multas Previstas na Legislação de Trânsito;04/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;1263.96
347;1121300000;Taxa de Autorização de Funcionamento de Transporte;04/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;280
348;1919150000;Multas Previstas na Legislação de Trânsito;05/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;333.72
349;1121300000;Taxa de Autorização de Funcionamento de Transporte;05/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;310
350;1919150000;Multas Previstas na Legislação de Trânsito;08/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;285.83
351;1121300000;Taxa de Autorização de Funcionamento de Transporte;08/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;120
352;1919150000;Multas Previstas na Legislação de Trânsito;09/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;102.48
353;1919150000;Multas Previstas na Legislação de Trânsito;10/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;308.54
354;1121300000;Taxa de Autorização de Funcionamento de Transporte;10/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;251
355;1919150000;Multas Previstas na Legislação de Trânsito;11/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;482.64
356;1121300000;Taxa de Autorização de Funcionamento de Transporte;12/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
357;1919150000;Multas Previstas na Legislação de Trânsito;15/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;417.25
358;1919150000;Multas Previstas na Legislação de Trânsito;15/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;374.15
359;1121300000;Taxa de Autorização de Funcionamento de Transporte;15/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;561
360;1919150000;Multas Previstas na Legislação de Trânsito;16/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;508.93
361;1919150000;Multas Previstas na Legislação de Trânsito;17/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;498.81
362;1121300000;Taxa de Autorização de Funcionamento de Transporte;17/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;302
363;1919150000;Multas Previstas na Legislação de Trânsito;18/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;20.91
364;1121300000;Taxa de Autorização de Funcionamento de Transporte;18/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;550
365;1919150000;Multas Previstas na Legislação de Trânsito;19/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;684.93
366;1919150000;Multas Previstas na Legislação de Trânsito;22/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;163.82
367;1121300000;Taxa de Autorização de Funcionamento de Transporte;22/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;200
368;1919150000;Multas Previstas na Legislação de Trânsito;23/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;255.51
369;1121300000;Taxa de Autorização de Funcionamento de Transporte;23/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;300
370;1919150000;Multas Previstas na Legislação de Trânsito;24/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;244.01
371;1121300000;Taxa de Autorização de Funcionamento de Transporte;24/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
372;1919150000;Multas Previstas na Legislação de Trânsito;25/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;152.33
373;1121300000;Taxa de Autorização de Funcionamento de Transporte;25/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
374;1919150000;Multas Previstas na Legislação de Trânsito;26/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;1108.83
375;1121300000;Taxa de Autorização de Funcionamento de Transporte;26/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;91
376;1121300000;Taxa de Autorização de Funcionamento de Transporte;29/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;150
377;1919150000;Multas Previstas na Legislação de Trânsito;30/09/2014;SCTRANS;04.342.393/0001-72;120000.00;0;102.47
378;1121300000;Taxa de Autorização de Funcionamento de Transporte;30/09/2014;SCTRANS;04.342.393/0001-72;100000.00;0;200
379;1325020100;Receita de Remuneração de Depósitos de Poupança;30/09/2014;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;16.68
380;1919150000;Multas Previstas na Legislação de Trânsito;01/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;464.77
381;1121300000;Taxa de Autorização de Funcionamento de Transporte;01/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;211
382;1919150000;Multas Previstas na Legislação de Trânsito;02/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;511.02
383;1121300000;Taxa de Autorização de Funcionamento de Transporte;02/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
384;1919150000;Multas Previstas na Legislação de Trânsito;03/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;612.1
385;1121300000;Taxa de Autorização de Funcionamento de Transporte;03/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;160
386;1919150000;Multas Previstas na Legislação de Trânsito;06/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;153.72
387;1121300000;Taxa de Autorização de Funcionamento de Transporte;06/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;211
388;1919150000;Multas Previstas na Legislação de Trânsito;07/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;142.92
389;1121300000;Taxa de Autorização de Funcionamento de Transporte;07/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;331
390;1919150000;Multas Previstas na Legislação de Trânsito;08/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;438.16
391;1121300000;Taxa de Autorização de Funcionamento de Transporte;08/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
392;1919150000;Multas Previstas na Legislação de Trânsito;09/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;418.63
393;1121300000;Taxa de Autorização de Funcionamento de Transporte;09/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
394;1919150000;Multas Previstas na Legislação de Trânsito;10/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;448.28
395;1121300000;Taxa de Autorização de Funcionamento de Transporte;10/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;230
396;1919150000;Multas Previstas na Legislação de Trânsito;13/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;140.24
397;1919150000;Multas Previstas na Legislação de Trânsito;14/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;418.64
398;1121300000;Taxa de Autorização de Funcionamento de Transporte;14/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;211
399;1919150000;Multas Previstas na Legislação de Trânsito;15/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;142.92
400;1121300000;Taxa de Autorização de Funcionamento de Transporte;15/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;520
401;1919150000;Multas Previstas na Legislação de Trânsito;16/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;389.01
402;1121300000;Taxa de Autorização de Funcionamento de Transporte;16/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;280
403;1919150000;Multas Previstas na Legislação de Trânsito;17/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;918.87
404;1919150000;Multas Previstas na Legislação de Trânsito;20/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;357.99
405;1919150000;Multas Previstas na Legislação de Trânsito;21/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;82.95
406;1121300000;Taxa de Autorização de Funcionamento de Transporte;21/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;51
407;1919150000;Multas Previstas na Legislação de Trânsito;22/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;267.04
408;1121300000;Taxa de Autorização de Funcionamento de Transporte;22/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;240
409;1919150000;Multas Previstas na Legislação de Trânsito;23/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;261.57
410;1121300000;Taxa de Autorização de Funcionamento de Transporte;23/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
411;1919150000;Multas Previstas na Legislação de Trânsito;24/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;476.62
412;1121300000;Taxa de Autorização de Funcionamento de Transporte;24/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;291
413;1121300000;Taxa de Autorização de Funcionamento de Transporte;27/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;291
414;1919150000;Multas Previstas na Legislação de Trânsito;28/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;370.75
415;1121300000;Taxa de Autorização de Funcionamento de Transporte;28/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;120
416;1919150000;Multas Previstas na Legislação de Trânsito;29/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;358.71
417;1919150000;Multas Previstas na Legislação de Trânsito;30/10/2014;SCTRANS;04.342.393/0001-72;120000.00;0;421.72
418;1121300000;Taxa de Autorização de Funcionamento de Transporte;30/10/2014;SCTRANS;04.342.393/0001-72;100000.00;0;131
419;1325020100;Receita de Remuneração de Depósitos de Poupança;31/10/2014;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;25.37
420;1919150000;Multas Previstas na Legislação de Trânsito;03/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;403.85
421;1121300000;Taxa de Autorização de Funcionamento de Transporte;03/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;310
422;1919150000;Multas Previstas na Legislação de Trânsito;04/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;378.25
423;1919150000;Multas Previstas na Legislação de Trânsito;04/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;1035.57
424;1121300000;Taxa de Autorização de Funcionamento de Transporte;04/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;110
425;1919150000;Multas Previstas na Legislação de Trânsito;05/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;895.86
426;1121300000;Taxa de Autorização de Funcionamento de Transporte;05/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;91
427;1919150000;Multas Previstas na Legislação de Trânsito;06/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;922.83
428;1121300000;Taxa de Autorização de Funcionamento de Transporte;06/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;371.22
429;1919150000;Multas Previstas na Legislação de Trânsito;07/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;590.54
430;1121300000;Taxa de Autorização de Funcionamento de Transporte;07/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;40
431;1919150000;Multas Previstas na Legislação de Trânsito;10/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;463.84
432;1919150000;Multas Previstas na Legislação de Trânsito;11/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;275.04
433;1121300000;Taxa de Autorização de Funcionamento de Transporte;11/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
434;1919150000;Multas Previstas na Legislação de Trânsito;12/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;255.51
435;1121300000;Taxa de Autorização de Funcionamento de Transporte;12/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
436;1919150000;Multas Previstas na Legislação de Trânsito;13/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;204.27
437;1121300000;Taxa de Autorização de Funcionamento de Transporte;13/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;51
438;1919150000;Multas Previstas na Legislação de Trânsito;14/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;601.99
439;1121300000;Taxa de Autorização de Funcionamento de Transporte;14/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;80
440;1919150000;Multas Previstas na Legislação de Trânsito;17/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;224.48
441;1121300000;Taxa de Autorização de Funcionamento de Transporte;17/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;150
442;1919150000;Multas Previstas na Legislação de Trânsito;18/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;266.3
443;1121300000;Taxa de Autorização de Funcionamento de Transporte;18/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;351
444;1919150000;Multas Previstas na Legislação de Trânsito;19/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;159.09
445;1121300000;Taxa de Autorização de Funcionamento de Transporte;19/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;360
446;1919150000;Multas Previstas na Legislação de Trânsito;20/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;269.66
447;1121300000;Taxa de Autorização de Funcionamento de Transporte;20/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;230
448;1919150000;Multas Previstas na Legislação de Trânsito;21/11/2014;SCTRANS;04.342.393/0001-72;120000.00;0;379.64
449;1121300000;Taxa de Autorização de Funcionamento de Transporte;21/11/2014;SCTRANS;04.342.393/0001-72;100000.00;0;220
