 Número Guia;Código;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
195;1910011100;Multas Previstas em Legislação de Trânsito;29/06/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;286.68
196;1121011102;Taxa de Autorização de Funcionamento de Transporte;29/06/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;527
197;1910011100;Multas Previstas em Legislação de Trânsito;30/06/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;954.14
198;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;30/06/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;2.48
199;1910011100;Multas Previstas em Legislação de Trânsito;01/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;3525.28
200;1121011102;Taxa de Autorização de Funcionamento de Transporte;01/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;655
201;1910011100;Multas Previstas em Legislação de Trânsito;02/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2948.26
202;1121011102;Taxa de Autorização de Funcionamento de Transporte;02/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1199.60
203;1910011100;Multas Previstas em Legislação de Trânsito;03/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;7338.26
204;1121011102;Taxa de Autorização de Funcionamento de Transporte;03/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1223.60
205;1910011100;Multas Previstas em Legislação de Trânsito;06/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2299.94
206;1121011102;Taxa de Autorização de Funcionamento de Transporte;06/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;458
207;1910011100;Multas Previstas em Legislação de Trânsito;07/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1471.54
208;1121011102;Taxa de Autorização de Funcionamento de Transporte;07/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;610.2
211;1910011100;Multas Previstas em Legislação de Trânsito;08/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2273.48
212;1121011102;Taxa de Autorização de Funcionamento de Transporte;08/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1589.70
213;1910011100;Multas Previstas em Legislação de Trânsito;09/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1812.31
214;1121011102;Taxa de Autorização de Funcionamento de Transporte;09/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1575.59
215;1910011100;Multas Previstas em Legislação de Trânsito;10/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1246.59
216;1121011102;Taxa de Autorização de Funcionamento de Transporte;10/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;366.4
217;1910011100;Multas Previstas em Legislação de Trânsito;13/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1560.06
218;1121011102;Taxa de Autorização de Funcionamento de Transporte;13/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;327.7
219;1910011100;Multas Previstas em Legislação de Trânsito;14/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2173.77
220;1121011102;Taxa de Autorização de Funcionamento de Transporte;14/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;818.27
221;1910011100;Multas Previstas em Legislação de Trânsito;15/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1867.28
222;1121011102;Taxa de Autorização de Funcionamento de Transporte;15/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;585.2
223;1910011100;Multas Previstas em Legislação de Trânsito;16/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2377.78
224;1121011102;Taxa de Autorização de Funcionamento de Transporte;16/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1638.70
225;1910011100;Multas Previstas em Legislação de Trânsito;17/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1103.94
226;1121011102;Taxa de Autorização de Funcionamento de Transporte;17/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;398.4
227;1910011100;Multas Previstas em Legislação de Trânsito;20/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;664.06
228;1121011102;Taxa de Autorização de Funcionamento de Transporte;20/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;741.8
229;1910011100;Multas Previstas em Legislação de Trânsito;21/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1885.81
230;1121011102;Taxa de Autorização de Funcionamento de Transporte;21/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;466
231;1910011100;Multas Previstas em Legislação de Trânsito;22/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2021.86
232;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;650.8
233;1910011100;Multas Previstas em Legislação de Trânsito;23/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2757.87
234;1121011102;Taxa de Autorização de Funcionamento de Transporte;23/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;350.4
235;1910011100;Multas Previstas em Legislação de Trânsito;24/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2557.34
236;1121011102;Taxa de Autorização de Funcionamento de Transporte;24/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;346.8
237;1910011100;Multas Previstas em Legislação de Trânsito;24/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;22557.04
238;1910011100;Multas Previstas em Legislação de Trânsito;27/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2907.14
239;1121011102;Taxa de Autorização de Funcionamento de Transporte;27/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;99.6
240;1910011100;Multas Previstas em Legislação de Trânsito;28/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2025.76
241;1121011102;Taxa de Autorização de Funcionamento de Transporte;28/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1133.60
242;1990991100;Outras Receitas - Zona Azul;29/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70000.00;0;2143.14
243;1910011100;Multas Previstas em Legislação de Trânsito;29/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;3608.47
244;1121011102;Taxa de Autorização de Funcionamento de Transporte;29/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;2113.60
245;1910011100;Multas Previstas em Legislação de Trânsito;30/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2857.10
246;1121011102;Taxa de Autorização de Funcionamento de Transporte;30/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;257.2
247;1910011100;Multas Previstas em Legislação de Trânsito;31/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2513.93
248;1121011102;Taxa de Autorização de Funcionamento de Transporte;31/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;550.41
249;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;31/07/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;3.13
250;1910011100;Multas Previstas em Legislação de Trânsito;03/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2652.68
251;1121011102;Taxa de Autorização de Funcionamento de Transporte;03/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;941.8
252;1910011100;Multas Previstas em Legislação de Trânsito;04/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;3372.97
253;1121011102;Taxa de Autorização de Funcionamento de Transporte;04/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;346.66
254;1910011100;Multas Previstas em Legislação de Trânsito;06/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;7603.58
255;1910011100;Multas Previstas em Legislação de Trânsito;07/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2271.00
256;1910011100;Multas Previstas em Legislação de Trânsito;07/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1635.83
257;1121011102;Taxa de Autorização de Funcionamento de Transporte;07/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;653.6
258;1910011100;Multas Previstas em Legislação de Trânsito;10/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;725.64
259;1121011102;Taxa de Autorização de Funcionamento de Transporte;10/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;24
260;1910011100;Multas Previstas em Legislação de Trânsito;11/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1208.37
261;1121011102;Taxa de Autorização de Funcionamento de Transporte;11/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;2195.20
262;1990991100;Outras Receitas - Zona Azul;11/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70000.00;0;866.25
263;1910011100;Multas Previstas em Legislação de Trânsito;12/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2508.92
264;1121011102;Taxa de Autorização de Funcionamento de Transporte;12/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1033.60
265;1910011100;Multas Previstas em Legislação de Trânsito;13/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1717.16
266;1121011102;Taxa de Autorização de Funcionamento de Transporte;13/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1194.40
267;1910011100;Multas Previstas em Legislação de Trânsito;14/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2114.39
268;1121011102;Taxa de Autorização de Funcionamento de Transporte;14/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;247.2
269;1910011100;Multas Previstas em Legislação de Trânsito;17/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1393.92
270;1121011102;Taxa de Autorização de Funcionamento de Transporte;17/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;346.8
271;1910011100;Multas Previstas em Legislação de Trânsito;18/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1157.35
272;1121011102;Taxa de Autorização de Funcionamento de Transporte;18/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;191.2
273;1910011100;Multas Previstas em Legislação de Trânsito;19/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;916.62
274;1121011102;Taxa de Autorização de Funcionamento de Transporte;19/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;290.8
275;1910011100;Multas Previstas em Legislação de Trânsito;20/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2030.88
276;1121011102;Taxa de Autorização de Funcionamento de Transporte;20/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1895.10
277;1910011100;Multas Previstas em Legislação de Trânsito;20/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;27202.67
278;1910011100;Multas Previstas em Legislação de Trânsito;21/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2977.46
279;1121011102;Taxa de Autorização de Funcionamento de Transporte;21/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;984.3
280;1910011100;Multas Previstas em Legislação de Trânsito;24/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1466.99
281;1121011102;Taxa de Autorização de Funcionamento de Transporte;24/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1230.40
282;1910011100;Multas Previstas em Legislação de Trânsito;25/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2830.31
283;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;470.2
284;1910011100;Multas Previstas em Legislação de Trânsito;25/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;275.75
285;1121011102;Taxa de Autorização de Funcionamento de Transporte;26/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;131.6
286;1910011100;Multas Previstas em Legislação de Trânsito;27/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;3943.88
288;1121011102;Taxa de Autorização de Funcionamento de Transporte;27/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;513.6
289;1990991100;Outras Receitas - Zona Azul;27/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70000.00;0;3167.20
290;1910011100;Multas Previstas em Legislação de Trânsito;28/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;756.81
291;1121011102;Taxa de Autorização de Funcionamento de Transporte;28/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;163.6
292;1910011100;Multas Previstas em Legislação de Trânsito;31/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2808.26
293;1121011102;Taxa de Autorização de Funcionamento de Transporte;31/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;83.6
294;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;31/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;2.82
295;1121011102;Taxa de Autorização de Funcionamento de Transporte;05/08/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;855.7
296;1910011100;Multas Previstas em Legislação de Trânsito;01/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2439.84
297;1121011102;Taxa de Autorização de Funcionamento de Transporte;01/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;995.6
298;1910011100;Multas Previstas em Legislação de Trânsito;02/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;4485.30
299;1121011102;Taxa de Autorização de Funcionamento de Transporte;02/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1407.40
300;1910011100;Multas Previstas em Legislação de Trânsito;03/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;5441.35
301;1121011102;Taxa de Autorização de Funcionamento de Transporte;03/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;946.7
304;1910011100;Multas Previstas em Legislação de Trânsito;04/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2039.94
305;1121011102;Taxa de Autorização de Funcionamento de Transporte;04/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;675.2
306;1910011100;Multas Previstas em Legislação de Trânsito;08/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1518.04
307;1121011102;Taxa de Autorização de Funcionamento de Transporte;08/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;306.8
308;1910011100;Multas Previstas em Legislação de Trânsito;09/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1112.02
309;1121011102;Taxa de Autorização de Funcionamento de Transporte;09/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;996.3
310;1910011100;Multas Previstas em Legislação de Trânsito;10/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;770.8
311;1910011100;Multas Previstas em Legislação de Trânsito;11/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2158.80
312;1121011102;Taxa de Autorização de Funcionamento de Transporte;11/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;886.8
313;1910011100;Multas Previstas em Legislação de Trânsito;14/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1468.15
314;1121011102;Taxa de Autorização de Funcionamento de Transporte;14/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;163.6
315;1910011100;Multas Previstas em Legislação de Trânsito;15/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1667.30
316;1121011102;Taxa de Autorização de Funcionamento de Transporte;15/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;250.8
317;1910011100;Multas Previstas em Legislação de Trânsito;16/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1928.81
318;1910011100;Multas Previstas em Legislação de Trânsito;17/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1099.95
319;1121011102;Taxa de Autorização de Funcionamento de Transporte;17/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;518.8
320;1910011100;Multas Previstas em Legislação de Trânsito;18/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1207.51
321;1910011100;Multas Previstas em Legislação de Trânsito;18/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1948.68
322;1121011102;Taxa de Autorização de Funcionamento de Transporte;18/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;347.4
323;1121011102;Taxa de Autorização de Funcionamento de Transporte;21/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;387.4
324;1910011100;Multas Previstas em Legislação de Trânsito;21/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1189.41
325;1910011100;Multas Previstas em Legislação de Trânsito;22/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2640.03
326;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;600
327;1910011100;Multas Previstas em Legislação de Trânsito;23/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1617.51
328;1121011102;Taxa de Autorização de Funcionamento de Transporte;23/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;207.2
329;1910011100;Multas Previstas em Legislação de Trânsito;25/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1267.54
330;1121011102;Taxa de Autorização de Funcionamento de Transporte;24/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;999.6
331;1910011100;Multas Previstas em Legislação de Trânsito;25/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;775.67
332;1910011100;Multas Previstas em Legislação de Trânsito;25/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;35407.93
333;1121011102;Taxa de Autorização de Funcionamento de Transporte;25/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;366.4
334;1990991100;Outras Receitas - Zona Azul;28/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70000.00;0;3081.60
335;1910011100;Multas Previstas em Legislação de Trânsito;28/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2713.54
336;1121011102;Taxa de Autorização de Funcionamento de Transporte;28/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;411.2
337;1910011100;Multas Previstas em Legislação de Trânsito;29/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;399.43
338;1121011102;Taxa de Autorização de Funcionamento de Transporte;29/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;707.6
339;1910011100;Multas Previstas em Legislação de Trânsito;30/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1735.98
340;1121011102;Taxa de Autorização de Funcionamento de Transporte;30/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1948.10
341;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;30/09/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;0.97
342;1910011100;Multas Previstas em Legislação de Trânsito;01/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;3130.87
343;1121011102;Taxa de Autorização de Funcionamento de Transporte;01/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;179.6
344;1121011102;Taxa de Autorização de Funcionamento de Transporte;02/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;191.2
345;1910011100;Multas Previstas em Legislação de Trânsito;02/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1923.12
346;1121011102;Taxa de Autorização de Funcionamento de Transporte;05/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;545.2
347;1910011100;Multas Previstas em Legislação de Trânsito;05/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;4972.32
348;1910011100;Multas Previstas em Legislação de Trânsito;06/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1970.51
349;1121011102;Taxa de Autorização de Funcionamento de Transporte;06/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;40
350;1910011100;Multas Previstas em Legislação de Trânsito;07/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1131.08
351;1121011102;Taxa de Autorização de Funcionamento de Transporte;07/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;306.8
352;1121011102;Taxa de Autorização de Funcionamento de Transporte;08/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1320.80
353;1910011100;Multas Previstas em Legislação de Trânsito;08/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1741.96
354;1910011100;Multas Previstas em Legislação de Trânsito;09/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1170.18
355;1121011102;Taxa de Autorização de Funcionamento de Transporte;09/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;3070.00
356;1910011100;Multas Previstas em Legislação de Trânsito;13/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1371.50
357;1121011102;Taxa de Autorização de Funcionamento de Transporte;13/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;133.6
358;1121011102;Taxa de Autorização de Funcionamento de Transporte;14/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;490
359;1910011100;Multas Previstas em Legislação de Trânsito;14/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;922.42
360;1910011100;Multas Previstas em Legislação de Trânsito;15/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2019.40
361;1121011102;Taxa de Autorização de Funcionamento de Transporte;15/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;83.6
362;1910011100;Multas Previstas em Legislação de Trânsito;16/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1243.33
363;1121011102;Taxa de Autorização de Funcionamento de Transporte;16/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;123.6
364;1910011100;Multas Previstas em Legislação de Trânsito;19/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2223.76
365;1121011102;Taxa de Autorização de Funcionamento de Transporte;19/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;207.2
366;1910011100;Multas Previstas em Legislação de Trânsito;20/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2162.77
367;1121011102;Taxa de Autorização de Funcionamento de Transporte;20/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;490
368;1910011100;Multas Previstas em Legislação de Trânsito;21/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1466.71
369;1121011102;Taxa de Autorização de Funcionamento de Transporte;21/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;250.8
370;1910011100;Multas Previstas em Legislação de Trânsito;22/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1107.82
371;1910011100;Multas Previstas em Legislação de Trânsito;22/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;25335.44
372;1121011102;Taxa de Autorização de Funcionamento de Transporte;22/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;167.2
373;1910011100;Multas Previstas em Legislação de Trânsito;23/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1669.15
374;1121011102;Taxa de Autorização de Funcionamento de Transporte;23/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;442.8
375;1910011100;Multas Previstas em Legislação de Trânsito;26/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1030.32
376;1121011102;Taxa de Autorização de Funcionamento de Transporte;26/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;779.6
377;1910011100;Multas Previstas em Legislação de Trânsito;27/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2205.29
378;1121011102;Taxa de Autorização de Funcionamento de Transporte;27/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;780.7
379;1121011102;Taxa de Autorização de Funcionamento de Transporte;28/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;223.2
380;1910011100;Multas Previstas em Legislação de Trânsito;29/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1436.70
381;1910011100;Multas Previstas em Legislação de Trânsito;29/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1363.38
382;1121011102;Taxa de Autorização de Funcionamento de Transporte;29/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;136.6
383;1910011100;Multas Previstas em Legislação de Trânsito;30/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;2436.38
384;1121011102;Taxa de Autorização de Funcionamento de Transporte;30/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;123.6
385;1321001103;Remuneração de Outros Depósitos de Recursos não vinculados;30/10/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1000.00;0;2.75
386;1910011100;Multas Previstas em Legislação de Trânsito;03/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1007.56
387;1910011100;Multas Previstas em Legislação de Trânsito;04/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1219.64
388;1121011102;Taxa de Autorização de Funcionamento de Transporte;04/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;220
389;1910011100;Multas Previstas em Legislação de Trânsito;05/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;1751.80
390;1121011102;Taxa de Autorização de Funcionamento de Transporte;05/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;1416.10
391;1990991100;Outras Receitas - Zona Azul;06/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70000.00;0;2591.20
392;1910011100;Multas Previstas em Legislação de Trânsito;06/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610000.00;0;464.91
393;1121011102;Taxa de Autorização de Funcionamento de Transporte;06/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167000.00;0;600.73
