 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
198;1919150000-Multas Previstas na Legislação de Trânsito;23/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;397,06
199;1121300000-Taxa de Autorização de Funcionamento de Transporte;23/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
200;1121300000-Taxa de Autorização de Funcionamento de Transporte;24/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;153
201;1919150000-Multas Previstas na Legislação de Trânsito;25/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;312,9
202;1121300000-Taxa de Autorização de Funcionamento de Transporte;25/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;164
203;1919150000-Multas Previstas na Legislação de Trânsito;27/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;802,44
204;1121300000-Taxa de Autorização de Funcionamento de Transporte;27/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
205;1919150000-Multas Previstas na Legislação de Trânsito;30/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;201,43
206;1919150000-Multas Previstas na Legislação de Trânsito;30/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.066,60
207;1919150000-Multas Previstas na Legislação de Trânsito;30/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;304,82
208;1121300000-Taxa de Autorização de Funcionamento de Transporte;30/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;419
209;1121300000-Taxa de Autorização de Funcionamento de Transporte;31/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;333
210;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;31/05/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;1.092,00;0;476,66
211;1919150000-Multas Previstas na Legislação de Trânsito;01/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.121,44
212;1121300000-Taxa de Autorização de Funcionamento de Transporte;01/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;399
213;1919150000-Multas Previstas na Legislação de Trânsito;02/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.334,65
214;1121300000-Taxa de Autorização de Funcionamento de Transporte;02/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;200
215;1919150000-Multas Previstas na Legislação de Trânsito;03/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.184,13
216;1919150000-Multas Previstas na Legislação de Trânsito;03/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;133,96
217;1121300000-Taxa de Autorização de Funcionamento de Transporte;03/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;333
218;1919150000-Multas Previstas na Legislação de Trânsito;06/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;461,33
219;1121300000-Taxa de Autorização de Funcionamento de Transporte;06/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;293
220;1919150000-Multas Previstas na Legislação de Trânsito;07/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;564,64
221;1121300000-Taxa de Autorização de Funcionamento de Transporte;07/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;133
222;1919150000-Multas Previstas na Legislação de Trânsito;08/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;534,58
223;1121300000-Taxa de Autorização de Funcionamento de Transporte;08/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;333
224;1919150000-Multas Previstas na Legislação de Trânsito;09/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;164,53
225;1121300000-Taxa de Autorização de Funcionamento de Transporte;09/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;160
226;1919150000-Multas Previstas na Legislação de Trânsito;10/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;425,33
227;1121300000-Taxa de Autorização de Funcionamento de Transporte;10/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
228;1919150000-Multas Previstas na Legislação de Trânsito;13/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;200,94
229;1121300000-Taxa de Autorização de Funcionamento de Transporte;13/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;239
230;1919150000-Multas Previstas na Legislação de Trânsito;14/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;328,57
231;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;160
232;1919150000-Multas Previstas na Legislação de Trânsito;15/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;527,21
233;1121300000-Taxa de Autorização de Funcionamento de Transporte;15/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;193
234;1919150000-Multas Previstas na Legislação de Trânsito;16/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;965,97
235;1919150000-Multas Previstas na Legislação de Trânsito;17/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;522,43
236;1121300000-Taxa de Autorização de Funcionamento de Transporte;17/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;146
237;1919150000-Multas Previstas na Legislação de Trânsito;20/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;423,6
238;1121300000-Taxa de Autorização de Funcionamento de Transporte;20/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;239
239;1919150000-Multas Previstas na Legislação de Trânsito;21/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.189,12
240;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;153
241;1919150000-Multas Previstas na Legislação de Trânsito;22/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;967,74
242;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;173
243;1919150000-Multas Previstas na Legislação de Trânsito;23/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;515,6
244;1121300000-Taxa de Autorização de Funcionamento de Transporte;23/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;160
245;1919150000-Multas Previstas na Legislação de Trânsito;27/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;93,52
246;1919150000-Multas Previstas na Legislação de Trânsito;27/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;160,5
247;1919150000-Multas Previstas na Legislação de Trânsito;28/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;258,05
248;1919150000-Multas Previstas na Legislação de Trânsito;28/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;173,14
249;1121300000-Taxa de Autorização de Funcionamento de Transporte;28/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;253
250;1121300000-Taxa de Autorização de Funcionamento de Transporte;29/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;173
251;1919150000-Multas Previstas na Legislação de Trânsito;30/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;726,87
252;1919150000-Multas Previstas na Legislação de Trânsito;30/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;144,32
253;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;30/06/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;1.092,00;0;371,84
254;1919150000-Multas Previstas na Legislação de Trânsito;01/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.077,97
255;1121300000-Taxa de Autorização de Funcionamento de Transporte;01/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
256;1919150000-Multas Previstas na Legislação de Trânsito;04/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;154,17
257;1121300000-Taxa de Autorização de Funcionamento de Transporte;04/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
258;1919150000-Multas Previstas na Legislação de Trânsito;05/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.688,45
259;1919150000-Multas Previstas na Legislação de Trânsito;05/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;356,17
260;1121300000-Taxa de Autorização de Funcionamento de Transporte;05/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;253
261;1919150000-Multas Previstas na Legislação de Trânsito;06/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;133,96
262;1121300000-Taxa de Autorização de Funcionamento de Transporte;06/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;160
263;1919150000-Multas Previstas na Legislação de Trânsito;07/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;542,15
264;1121300000-Taxa de Autorização de Funcionamento de Transporte;07/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;240
265;1919150000-Multas Previstas na Legislação de Trânsito;08/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;636,91
266;1121300000-Taxa de Autorização de Funcionamento de Transporte;08/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;319
267;1919150000-Multas Previstas na Legislação de Trânsito;11/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;205,19
268;1121300000-Taxa de Autorização de Funcionamento de Transporte;11/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;266
269;1919150000-Multas Previstas na Legislação de Trânsito;12/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;562,35
270;1121300000-Taxa de Autorização de Funcionamento de Transporte;12/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
271;1919150000-Multas Previstas na Legislação de Trânsito;13/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;424,35
272;1121300000-Taxa de Autorização de Funcionamento de Transporte;13/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;213
273;1919150000-Multas Previstas na Legislação de Trânsito;14/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.190,49
274;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;319
275;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;220
276;1919150000-Multas Previstas na Legislação de Trânsito;18/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;698,63
277;1919150000-Multas Previstas na Legislação de Trânsito;19/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;325,09
278;1121300000-Taxa de Autorização de Funcionamento de Transporte;19/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
279;1919150000-Multas Previstas na Legislação de Trânsito;20/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;227,48
280;1121300000-Taxa de Autorização de Funcionamento de Transporte;20/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
281;1919150000-Multas Previstas na Legislação de Trânsito;21/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;389,22
282;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;173
283;1919150000-Multas Previstas na Legislação de Trânsito;22/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;669,78
284;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
285;1919150000-Multas Previstas na Legislação de Trânsito;25/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;594,47
286;1121300000-Taxa de Autorização de Funcionamento de Transporte;25/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;240
287;1919150000-Multas Previstas na Legislação de Trânsito;27/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;274,23
288;1919150000-Multas Previstas na Legislação de Trânsito;27/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;327,55
289;1121300000-Taxa de Autorização de Funcionamento de Transporte;27/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
290;1919150000-Multas Previstas na Legislação de Trânsito;28/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;841,09
291;1121300000-Taxa de Autorização de Funcionamento de Transporte;28/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;93
292;1919150000-Multas Previstas na Legislação de Trânsito;29/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;663,51
293;1121300000-Taxa de Autorização de Funcionamento de Transporte;29/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;173
294;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;29/07/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;1.092,00;0;329,93
295;1919150000-Multas Previstas na Legislação de Trânsito;01/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;394,29
296;1121300000-Taxa de Autorização de Funcionamento de Transporte;01/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;113
297;1919150000-Multas Previstas na Legislação de Trânsito;02/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;903,57
298;1121300000-Taxa de Autorização de Funcionamento de Transporte;02/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;246
299;1919150000-Multas Previstas na Legislação de Trânsito;03/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.735,03
300;1121300000-Taxa de Autorização de Funcionamento de Transporte;03/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
301;1919150000-Multas Previstas na Legislação de Trânsito;04/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;729,19
302;1121300000-Taxa de Autorização de Funcionamento de Transporte;04/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
303;1121300000-Taxa de Autorização de Funcionamento de Transporte;05/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
304;1919150000-Multas Previstas na Legislação de Trânsito;08/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;408,19
305;1919150000-Multas Previstas na Legislação de Trânsito;09/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;334,88
306;1919150000-Multas Previstas na Legislação de Trânsito;09/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;419,09
307;1121300000-Taxa de Autorização de Funcionamento de Transporte;09/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;93
308;1121300000-Taxa de Autorização de Funcionamento de Transporte;10/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
309;1919150000-Multas Previstas na Legislação de Trânsito;11/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;784,53
310;1919150000-Multas Previstas na Legislação de Trânsito;12/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.079,27
311;1121300000-Taxa de Autorização de Funcionamento de Transporte;12/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;53
312;1919150000-Multas Previstas na Legislação de Trânsito;15/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;314,67
313;1121300000-Taxa de Autorização de Funcionamento de Transporte;15/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;240
314;1919150000-Multas Previstas na Legislação de Trânsito;16/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;276,5
315;1121300000-Taxa de Autorização de Funcionamento de Transporte;16/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
316;1919150000-Multas Previstas na Legislação de Trânsito;17/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;330,9
317;1121300000-Taxa de Autorização de Funcionamento de Transporte;17/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
318;1919150000-Multas Previstas na Legislação de Trânsito;18/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;442,3
319;1121300000-Taxa de Autorização de Funcionamento de Transporte;18/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;13
320;1919150000-Multas Previstas na Legislação de Trânsito;19/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;740,27
321;1121300000-Taxa de Autorização de Funcionamento de Transporte;19/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;233
322;1919150000-Multas Previstas na Legislação de Trânsito;22/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;351,63
323;1121300000-Taxa de Autorização de Funcionamento de Transporte;22/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
324;1919150000-Multas Previstas na Legislação de Trânsito;23/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;557,8
325;1919150000-Multas Previstas na Legislação de Trânsito;24/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;227,48
326;1919150000-Multas Previstas na Legislação de Trânsito;25/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;146,6
327;1919150000-Multas Previstas na Legislação de Trânsito;26/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;173,14
328;1121300000-Taxa de Autorização de Funcionamento de Transporte;26/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
329;1919150000-Multas Previstas na Legislação de Trânsito;29/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;769,63
330;1121300000-Taxa de Autorização de Funcionamento de Transporte;29/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;200
331;1919150000-Multas Previstas na Legislação de Trânsito;30/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;422,09
332;1919150000-Multas Previstas na Legislação de Trânsito;31/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;810,29
333;1121300000-Taxa de Autorização de Funcionamento de Transporte;31/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;173
334;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;31/08/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;1.092,00;0;401,43
335;1121300000-Taxa de Autorização de Funcionamento de Transporte;01/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
336;1919150000-Multas Previstas na Legislação de Trânsito;01/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;332,82
337;1919150000-Multas Previstas na Legislação de Trânsito;02/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.149,25
338;1121300000-Taxa de Autorização de Funcionamento de Transporte;02/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
339;1919150000-Multas Previstas na Legislação de Trânsito;05/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.317,04
340;1121300000-Taxa de Autorização de Funcionamento de Transporte;06/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;106
341;1919150000-Multas Previstas na Legislação de Trânsito;08/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;442,8
342;1121300000-Taxa de Autorização de Funcionamento de Transporte;08/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;173
343;1919150000-Multas Previstas na Legislação de Trânsito;09/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;432,95
344;1121300000-Taxa de Autorização de Funcionamento de Transporte;09/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;246
345;1121300000-Taxa de Autorização de Funcionamento de Transporte;12/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;160
346;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
347;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;419
348;1121300000-Taxa de Autorização de Funcionamento de Transporte;23/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;133
349;1121300000-Taxa de Autorização de Funcionamento de Transporte;27/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
350;1121300000-Taxa de Autorização de Funcionamento de Transporte;28/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
351;1121300000-Taxa de Autorização de Funcionamento de Transporte;29/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;120
352;1121300000-Taxa de Autorização de Funcionamento de Transporte;30/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;93
353;1325029900-Remuneração de Outros Depósitos de Recursos não vinculados;30/09/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;1.092,00;0;175,46
354;1919150000-Multas Previstas na Legislação de Trânsito;03/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;755,73
355;1121300000-Taxa de Autorização de Funcionamento de Transporte;03/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
356;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;109,69
357;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;408,25
358;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;69,25
359;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;730,09
360;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;793,87
361;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;361,44
362;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;217,6
363;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;830,28
364;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;767,34
365;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;358,2
366;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;215,85
367;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;1.039,26
368;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;262,09
369;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;255,13
370;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;452,26
371;1919150000-Multas Previstas na Legislação de Trânsito;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;754,9
372;1121300000-Taxa de Autorização de Funcionamento de Transporte;04/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
373;1919150000-Multas Previstas na Legislação de Trânsito;06/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;261,59
374;1919150000-Multas Previstas na Legislação de Trânsito;07/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;381,65
375;1121300000-Taxa de Autorização de Funcionamento de Transporte;07/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;93
376;1919150000-Multas Previstas na Legislação de Trânsito;10/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;329,63
377;1121300000-Taxa de Autorização de Funcionamento de Transporte;10/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;253
378;1919150000-Multas Previstas na Legislação de Trânsito;11/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;422,09
379;1121300000-Taxa de Autorização de Funcionamento de Transporte;11/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;253
380;1919150000-Multas Previstas na Legislação de Trânsito;13/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;79,62
381;1121300000-Taxa de Autorização de Funcionamento de Transporte;13/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;80
382;1919150000-Multas Previstas na Legislação de Trânsito;14/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;509,72
383;1919150000-Multas Previstas na Legislação de Trânsito;14/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;820,88
384;1121300000-Taxa de Autorização de Funcionamento de Transporte;14/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
385;1121300000-Taxa de Autorização de Funcionamento de Transporte;17/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;40
386;1919150000-Multas Previstas na Legislação de Trânsito;18/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;653
387;1919150000-Multas Previstas na Legislação de Trânsito;19/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;542,15
388;1919150000-Multas Previstas na Legislação de Trânsito;20/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;569,99
389;1121300000-Taxa de Autorização de Funcionamento de Transporte;20/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;200
390;1919150000-Multas Previstas na Legislação de Trânsito;21/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;131.043,00;0;261,59
391;1121300000-Taxa de Autorização de Funcionamento de Transporte;21/10/2016;BANCO DO BRASIL S/A;00.000.000/0099-03;109.203,00;0;266
