 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
23;1918000001-Multas e Juros de Mora de Outras Receitas;24/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;10,8
24;1121310001-Taxa de Utilização de Área de Domínio Público;24/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;39
25;1918000001-Multas e Juros de Mora de Outras Receitas;25/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;102,46
26;1121310001-Taxa de Utilização de Área de Domínio Público;25/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;258
27;1918000001-Multas e Juros de Mora de Outras Receitas;28/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;173,23
28;1918000001-Multas e Juros de Mora de Outras Receitas;29/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;263,68
29;1918000001-Multas e Juros de Mora de Outras Receitas;29/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;386,91
30;1121310001-Taxa de Utilização de Área de Domínio Público;29/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;783
31;1121310001-Taxa de Utilização de Área de Domínio Público;30/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;246
32;1918000001-Multas e Juros de Mora de Outras Receitas;31/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;163,82
33;1121310001-Taxa de Utilização de Área de Domínio Público;31/01/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;474
34;1918000001-Multas e Juros de Mora de Outras Receitas;01/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;275,69
35;1121310001-Taxa de Utilização de Área de Domínio Público;01/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;128
36;1918000001-Multas e Juros de Mora de Outras Receitas;04/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;407,82
37;1918000001-Multas e Juros de Mora de Outras Receitas;05/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;580,34
38;1918000001-Multas e Juros de Mora de Outras Receitas;05/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;539,23
39;1121310001-Taxa de Utilização de Área de Domínio Público;05/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;319
40;1121310001-Taxa de Utilização de Área de Domínio Público;06/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;210
41;1918000001-Multas e Juros de Mora de Outras Receitas;07/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;285,82
42;1121310001-Taxa de Utilização de Área de Domínio Público;07/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;600
43;1918000001-Multas e Juros de Mora de Outras Receitas;08/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;51,23
44;1121310001-Taxa de Utilização de Área de Domínio Público;08/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;510
45;1918000001-Multas e Juros de Mora de Outras Receitas;13/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;174,6
46;1918000001-Multas e Juros de Mora de Outras Receitas;13/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;150
47;1918000001-Multas e Juros de Mora de Outras Receitas;14/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;326,92
48;1121310001-Taxa de Utilização de Área de Domínio Público;14/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;316,14
49;1121310001-Taxa de Utilização de Área de Domínio Público;15/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;300
50;1918000001-Multas e Juros de Mora de Outras Receitas;18/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;112,59
51;1121310001-Taxa de Utilização de Área de Domínio Público;18/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;480
52;1918000001-Multas e Juros de Mora de Outras Receitas;19/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;91,68
53;1918000001-Multas e Juros de Mora de Outras Receitas;19/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;112,59
54;1121310001-Taxa de Utilização de Área de Domínio Público;19/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;390
55;1121310001-Taxa de Utilização de Área de Domínio Público;20/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;150
56;1918000001-Multas e Juros de Mora de Outras Receitas;21/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;152,32
57;1121310001-Taxa de Utilização de Área de Domínio Público;21/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;300
58;1121310001-Taxa de Utilização de Área de Domínio Público;22/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;390
59;1121310001-Taxa de Utilização de Área de Domínio Público;25/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;450
60;1918000001-Multas e Juros de Mora de Outras Receitas;26/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;255,5
61;1918000001-Multas e Juros de Mora de Outras Receitas;26/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;353,24
62;1121310001-Taxa de Utilização de Área de Domínio Público;26/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;780
63;1121310001-Taxa de Utilização de Área de Domínio Público;27/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;450
64;1918000001-Multas e Juros de Mora de Outras Receitas;28/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;275,04
65;1121310001-Taxa de Utilização de Área de Domínio Público;28/02/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;630
66;1918000001-Multas e Juros de Mora de Outras Receitas;01/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;295,23
67;1121310001-Taxa de Utilização de Área de Domínio Público;01/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;240
68;1918000001-Multas e Juros de Mora de Outras Receitas;04/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;371,69
69;1121310001-Taxa de Utilização de Área de Domínio Público;04/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;570
70;1918000001-Multas e Juros de Mora de Outras Receitas;05/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;733,38
71;1918000001-Multas e Juros de Mora de Outras Receitas;05/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;264,91
72;1121310001-Taxa de Utilização de Área de Domínio Público;05/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;420,3
73;1121310001-Taxa de Utilização de Área de Domínio Público;06/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;150
74;1918000001-Multas e Juros de Mora de Outras Receitas;07/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;335,68
75;1121310001-Taxa de Utilização de Área de Domínio Público;07/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;30
76;1918000001-Multas e Juros de Mora de Outras Receitas;08/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;183,36
77;1918000001-Multas e Juros de Mora de Outras Receitas;08/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;91,68
78;1121310001-Taxa de Utilização de Área de Domínio Público;11/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;401
79;1918000001-Multas e Juros de Mora de Outras Receitas;12/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;51,23
80;1918000001-Multas e Juros de Mora de Outras Receitas;12/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;269,64
81;1121310001-Taxa de Utilização de Área de Domínio Público;12/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;180
82;1121310001-Taxa de Utilização de Área de Domínio Público;13/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;180
83;1918000001-Multas e Juros de Mora de Outras Receitas;14/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;447,55
84;1121310001-Taxa de Utilização de Área de Domínio Público;14/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;60
85;1918000001-Multas e Juros de Mora de Outras Receitas;15/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;295,23
86;1121310001-Taxa de Utilização de Área de Domínio Público;15/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;677
87;1918000001-Multas e Juros de Mora de Outras Receitas;18/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;304,64
88;1121310001-Taxa de Utilização de Área de Domínio Público;18/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;415
89;1918000001-Multas e Juros de Mora de Outras Receitas;19/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;204,27
90;1918000001-Multas e Juros de Mora de Outras Receitas;19/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;498,78
91;1121310001-Taxa de Utilização de Área de Domínio Público;19/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;445
92;1121310001-Taxa de Utilização de Área de Domínio Público;21/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;393
93;1918000001-Multas e Juros de Mora de Outras Receitas;22/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;234,59
94;1918000001-Multas e Juros de Mora de Outras Receitas;22/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;295,95
95;1121310001-Taxa de Utilização de Área de Domínio Público;22/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;639
96;1918000001-Multas e Juros de Mora de Outras Receitas;26/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;113,96
97;1121310001-Taxa de Utilização de Área de Domínio Público;26/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;624
98;1918000001-Multas e Juros de Mora de Outras Receitas;27/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;206,96
99;1121310001-Taxa de Utilização de Área de Domínio Público;27/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;434
100;1121310001-Taxa de Utilização de Área de Domínio Público;28/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;295
101;1121310001-Taxa de Utilização de Área de Domínio Público;22/03/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;879
102;1918000001-Multas e Juros de Mora de Outras Receitas;01/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;396,32
103;1918000001-Multas e Juros de Mora de Outras Receitas;02/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;491,46
104;1121310001-Taxa de Utilização de Área de Domínio Público;02/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;426
106;1918000001-Multas e Juros de Mora de Outras Receitas;03/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;225,83
107;1918000001-Multas e Juros de Mora de Outras Receitas;03/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;264,91
108;1121310001-Taxa de Utilização de Área de Domínio Público;03/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;374
109;1121310001-Taxa de Utilização de Área de Domínio Público;04/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;423,12
110;1918000001-Multas e Juros de Mora de Outras Receitas;05/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;397,69
111;1121310001-Taxa de Utilização de Área de Domínio Público;05/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;448
112;1918000001-Multas e Juros de Mora de Outras Receitas;08/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;184,74
113;1121310001-Taxa de Utilização de Área de Domínio Público;08/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;325
114;1918000001-Multas e Juros de Mora de Outras Receitas;09/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;163,82
115;1918000001-Multas e Juros de Mora de Outras Receitas;09/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;204,27
116;1121310001-Taxa de Utilização de Área de Domínio Público;09/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;112
117;1918000001-Multas e Juros de Mora de Outras Receitas;10/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;295,23
118;1121310001-Taxa de Utilização de Área de Domínio Público;10/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;467
119;1918000001-Multas e Juros de Mora de Outras Receitas;11/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;355,87
120;1121310001-Taxa de Utilização de Área de Domínio Público;11/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;404
121;1918000001-Multas e Juros de Mora de Outras Receitas;12/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;459,06
122;1121310001-Taxa de Utilização de Área de Domínio Público;12/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;532
123;1121310001-Taxa de Utilização de Área de Domínio Público;15/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;527
124;1918000001-Multas e Juros de Mora de Outras Receitas;16/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;163,82
125;1121310001-Taxa de Utilização de Área de Domínio Público;16/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;333
126;1918000001-Multas e Juros de Mora de Outras Receitas;17/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;102,46
127;1121310001-Taxa de Utilização de Área de Domínio Público;17/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;322
128;1918000001-Multas e Juros de Mora de Outras Receitas;18/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;335,68
129;1918000001-Multas e Juros de Mora de Outras Receitas;18/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;102,46
130;1121310001-Taxa de Utilização de Área de Domínio Público;18/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;265
131;1918000001-Multas e Juros de Mora de Outras Receitas;19/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;152,32
132;1121310001-Taxa de Utilização de Área de Domínio Público;19/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;325
133;1918000001-Multas e Juros de Mora de Outras Receitas;22/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;183,36
134;1121310001-Taxa de Utilização de Área de Domínio Público;22/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;183
135;1918000001-Multas e Juros de Mora de Outras Receitas;23/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;204,93
136;1918000001-Multas e Juros de Mora de Outras Receitas;23/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;152,32
137;1121310001-Taxa de Utilização de Área de Domínio Público;23/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;101
138;1918000001-Multas e Juros de Mora de Outras Receitas;24/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;51,23
139;1121310001-Taxa de Utilização de Área de Domínio Público;24/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;284
140;1918000001-Multas e Juros de Mora de Outras Receitas;25/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;794,75
141;1918000001-Multas e Juros de Mora de Outras Receitas;25/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;91,68
142;1121310001-Taxa de Utilização de Área de Domínio Público;25/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;254
143;1121310001-Taxa de Utilização de Área de Domínio Público;26/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;273
144;1918000001-Multas e Juros de Mora de Outras Receitas;29/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;173,23
145;1121310001-Taxa de Utilização de Área de Domínio Público;29/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;254
146;1121310001-Taxa de Utilização de Área de Domínio Público;30/04/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;456,51
147;1918000001-Multas e Juros de Mora de Outras Receitas;30/05/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;601,31
148;1121310001-Taxa de Utilização de Área de Domínio Público;02/05/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;483
149;1918000001-Multas e Juros de Mora de Outras Receitas;03/05/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;469,19
150;1918000001-Multas e Juros de Mora de Outras Receitas;03/05/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;129.676,00;0;142,92
151;1121310001-Taxa de Utilização de Área de Domínio Público;03/05/2013;SUPERINTENDÊNCIA CAJAZEIRENSE DE TRÂNSITO;04.342.393/0001-72;169.726,00;0;325
