 Número Guia;Receita;Data;Nome;CPF/CNPJ;Valor Previsto;Valor Lançado;Valor Arrecadado
425;1121011102-Taxa de Autorização de Funcionamento de Transporte;30/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;263,6
426;1321001103-Remuneração de Outros Depósitos de Recursos não vinculados;30/11/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1.000,00;0;0,93
427;1910011100-Multas Previstas em Legislação de Trânsito;01/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;382,93
428;1121011102-Taxa de Autorização de Funcionamento de Transporte;01/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;83,6
429;1910011100-Multas Previstas em Legislação de Trânsito;02/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;2.028,29
430;1121011102-Taxa de Autorização de Funcionamento de Transporte;02/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;597,5
431;1910011100-Multas Previstas em Legislação de Trânsito;03/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;2.687,23
432;1121011102-Taxa de Autorização de Funcionamento de Transporte;04/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;471,6
433;1910011100-Multas Previstas em Legislação de Trânsito;04/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;1.268,45
434;1990991100-Outras Receitas - Zona Azul;07/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70.000,00;0;58,88
435;1910011100-Multas Previstas em Legislação de Trânsito;07/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;545,96
436;1910011100-Multas Previstas em Legislação de Trânsito;07/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;23.048,09
437;1121011102-Taxa de Autorização de Funcionamento de Transporte;08/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;313,6
438;1910011100-Multas Previstas em Legislação de Trânsito;09/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;3.152,01
439;1121011102-Taxa de Autorização de Funcionamento de Transporte;09/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;757,1
440;1910011100-Multas Previstas em Legislação de Trânsito;10/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;413,04
441;1121011102-Taxa de Autorização de Funcionamento de Transporte;10/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;183,2
442;1910011100-Multas Previstas em Legislação de Trânsito;11/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;1.153,80
443;1910011100-Multas Previstas em Legislação de Trânsito;11/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;688,77
444;1121011102-Taxa de Autorização de Funcionamento de Transporte;11/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;460
445;1910011100-Multas Previstas em Legislação de Trânsito;14/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;967,05
446;1910011100-Multas Previstas em Legislação de Trânsito;15/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;445,21
447;1121011102-Taxa de Autorização de Funcionamento de Transporte;15/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;600
448;1910011100-Multas Previstas em Legislação de Trânsito;16/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;784,71
449;1121011102-Taxa de Autorização de Funcionamento de Transporte;16/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;502
450;1910011100-Multas Previstas em Legislação de Trânsito;17/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;657,3
451;1121011102-Taxa de Autorização de Funcionamento de Transporte;17/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;2.552,60
452;1910011100-Multas Previstas em Legislação de Trânsito;18/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;1.007,65
453;1121011102-Taxa de Autorização de Funcionamento de Transporte;18/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;740
454;1910011100-Multas Previstas em Legislação de Trânsito;21/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;602,01
455;1910011100-Multas Previstas em Legislação de Trânsito;21/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;39.472,92
456;1121011102-Taxa de Autorização de Funcionamento de Transporte;21/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;956,7
457;1910011100-Multas Previstas em Legislação de Trânsito;22/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;1.524,05
458;1121011102-Taxa de Autorização de Funcionamento de Transporte;22/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;40
459;1910011100-Multas Previstas em Legislação de Trânsito;23/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;489,02
460;1121011102-Taxa de Autorização de Funcionamento de Transporte;23/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;976,4
461;1121011102-Taxa de Autorização de Funcionamento de Transporte;24/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;144,5
462;1910011100-Multas Previstas em Legislação de Trânsito;28/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;1.409,20
463;1910011100-Multas Previstas em Legislação de Trânsito;29/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;1.478,96
464;1910011100-Multas Previstas em Legislação de Trânsito;29/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;482,76
465;1990991100-Outras Receitas - Zona Azul;30/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;70.000,00;0;2.189,44
466;1910011100-Multas Previstas em Legislação de Trânsito;30/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;610.000,00;0;274,35
467;1321001103-Remuneração de Outros Depósitos de Recursos não vinculados;31/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;1.000,00;0;1,54
468;1121011102-Taxa de Autorização de Funcionamento de Transporte;31/12/2020;BANCO DO BRASIL S/A;00.000.000/0099-03;167.000,00;0;1.409,60
